Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-30 14:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 14:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
