Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-29 17:59:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 17:59:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
