Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-29 14:06:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:06:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 14:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
